valid;avgcosts;avgcosts1;avgcosts12;avgcosts2;goodorder;goodorder1;goodorder12;goodorder2;isbdcount;isbdcount1;isbdcount12;isbdcount2;matchcount;matchcount1;matchcount12;matchcount2;matchrate;matchrate1;matchrate12;matchrate2;
0.0;2.69124270134259;2.69124270134259;3.5;3.5;0.541285674669902;0.541285674669902;0.3;0.3;9.0;9.0;0.0;0.0;9.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;
1.0;1.66031115861154;2.38031269864647;1.76671231412354;1.64399223721895;0.826884290205449;0.776335140642552;0.835807720265788;0.838037293443862;40.0;3.0;25.0;22.0;30.0;4.0;24.0;20.0;0.75;1.33333333333333;0.96;0.909090909090909;
1.0;2.8443322314848;2.8443322314848;3.5;3.5;0.52555135758685;0.52555135758685;0.3;0.3;30.0;30.0;0.0;0.0;30.0;30.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.0;2.98101854169166;3.42603204364146;2.98101854169166;2.98101854169166;0.465588541171349;0.3;0.465588541171349;0.458500053438406;64.0;7.0;64.0;61.0;28.0;1.0;28.0;28.0;0.4375;0.142857142857143;0.4375;0.459016393442623;
1.0;1.16213194541081;3.5;1.08695565616602;1.08695565616602;0.814401577047973;-0.0;0.915799797857129;0.915799797857129;27.0;2.0;21.0;21.0;23.0;0.0;22.0;22.0;0.851851851851852;0.0;1.04761904761905;1.04761904761905;
0.0;3.14670524331146;2.89706936728279;3.14670524331146;3.18236751131555;0.421364613856222;0.3;0.421364613856222;0.509999274646658;18.0;2.0;18.0;16.0;8.0;1.0;8.0;7.0;0.444444444444444;0.5;0.444444444444444;0.4375;
1.0;2.34877126719261;0.406888830721409;2.19174054146424;2.29991337241835;0.628324054655284;0.3;0.655510227187793;0.642428035434388;73.0;2.0;46.0;44.0;45.0;2.0;35.0;33.0;0.616438356164384;1.0;0.760869565217391;0.75;
0.0;2.85494125706081;3.40637729304756;2.96983997840045;2.96983997840045;0.452911309206149;0.3;0.363008804465411;0.402062514582413;49.0;2.0;25.0;25.0;17.0;1.0;9.0;9.0;0.346938775510204;0.5;0.36;0.36;
0.0;2.8861970150207;3.29084891159783;2.93828174104311;2.8091904257856;0.506866861609956;0.342392429637043;0.477949073624877;0.472313848801656;22.0;3.0;17.0;15.0;20.0;4.0;13.0;10.0;0.909090909090909;1.33333333333333;0.764705882352941;0.666666666666667;
0.0;2.8704168768191;3.5;2.83471999055539;2.83471999055539;0.472584639360058;-0.0;0.465470898224833;0.465470898224833;68.0;2.0;59.0;58.0;27.0;0.0;23.0;23.0;0.397058823529412;0.0;0.389830508474576;0.396551724137931;
0.0;2.40989817957854;3.5;3.5;3.5;0.530682590687612;-0.0;-0.0;-0.0;27.0;3.0;13.0;11.0;7.0;0.0;0.0;0.0;0.259259259259259;0.0;0.0;0.0;
1.0;1.80181548237538;1.92887636465802;1.80181548237538;1.70241867392735;0.74282529229272;0.869550988419116;0.74282529229272;0.733441951403493;27.0;3.0;27.0;27.0;39.0;5.0;39.0;36.0;1.44444444444444;1.66666666666667;1.44444444444444;1.33333333333333;
1.0;2.72655237314371;2.50220270989998;2.78166583440495;2.92139739665743;0.553311354066812;0.3;0.493634642352919;0.357857230418023;20.0;2.0;7.0;5.0;18.0;2.0;6.0;4.0;0.9;1.0;0.857142857142857;0.8;
0.0;2.8900554249576;3.5;2.8900554249576;2.8900554249576;0.39210894132115;-0.0;0.39210894132115;0.39210894132115;11.0;1.0;11.0;11.0;13.0;0.0;13.0;13.0;1.18181818181818;0.0;1.18181818181818;1.18181818181818;
0.0;3.21352803355427;3.37494714102729;3.21352803355427;3.17765712078249;0.324544454590506;0.3;0.324544454590506;0.28598114544989;31.0;2.0;31.0;29.0;11.0;2.0;11.0;9.0;0.354838709677419;1.0;0.354838709677419;0.310344827586207;
0.0;2.41222551983097;3.5;2.41222551983097;2.41222551983097;0.619105358391614;-0.0;0.619105358391614;0.619105358391614;22.0;3.0;22.0;22.0;18.0;0.0;18.0;18.0;0.818181818181818;0.0;0.818181818181818;0.818181818181818;
1.0;1.38902051518047;1.67032779998032;1.38902051518047;1.38902051518047;0.763173643817518;0.545652664272404;0.763173643817518;0.806173914431853;15.0;4.0;15.0;15.0;17.0;4.0;17.0;17.0;1.13333333333333;1.0;1.13333333333333;1.13333333333333;
1.0;2.210141669199;3.5;1.16312679639798;1.16312679639798;0.60804493310104;-0.0;0.915095594938187;0.915095594938187;32.0;2.0;5.0;3.0;34.0;0.0;6.0;6.0;1.0625;0.0;1.2;2.0;
1.0;1.69165610207954;2.89727090950887;1.69037222257914;1.48922244142418;0.783524352144514;0.3;0.661326807170123;0.943687667190791;20.0;2.0;5.0;3.0;22.0;1.0;7.0;6.0;1.1;0.5;1.4;2.0;
0.0;2.58048888533499;2.48984722328239;2.97411323286671;3.45837924245102;0.44943980970977;0.3;0.676408444124172;0.3;15.0;2.0;5.0;3.0;10.0;1.0;2.0;1.0;0.666666666666667;0.5;0.4;0.333333333333333;
1.0;2.49653520945708;2.49653520945708;2.49653520945708;3.5;0.708685546149378;0.708685546149378;0.708685546149378;-0.0;25.0;24.0;25.0;1.0;24.0;24.0;24.0;0.0;0.96;1.0;0.96;0.0;
0.0;2.91790473900601;2.60953912352492;2.89429171114511;3.08412676955858;0.537624977698143;0.3;0.707118441610221;0.692578280620034;26.0;2.0;5.0;3.0;27.0;2.0;5.0;3.0;1.03846153846154;1.0;1.0;1.0;
0.0;2.15357908151813;3.5;2.15357908151813;2.15357908151813;0.54462562087154;-0.0;0.54462562087154;0.54462562087154;20.0;2.0;20.0;18.0;5.0;0.0;5.0;5.0;0.25;0.0;0.25;0.277777777777778;
1.0;2.7098288409005;2.67989373091395;2.44710875257771;2.44710875257771;0.649165885890115;0.3;0.669447967618323;0.654680813208907;33.0;2.0;18.0;17.0;26.0;2.0;15.0;15.0;0.787878787878788;1.0;0.833333333333333;0.882352941176471;
1.0;2.86523335599633;2.87327477617973;2.48129623850196;2.35063672594271;0.568483782574047;0.3;0.600821255632451;0.768893311800338;31.0;2.0;6.0;4.0;34.0;2.0;8.0;6.0;1.09677419354839;1.0;1.33333333333333;1.5;
0.0;2.66110150762049;3.5;3.3937090113899;3.3937090113899;0.554310830326379;-0.0;0.3;0.3;42.0;2.0;5.0;3.0;26.0;0.0;1.0;1.0;0.619047619047619;0.0;0.2;0.333333333333333;
0.0;2.79459856691162;3.5;2.79459856691162;2.79459856691162;0.544661480463188;-0.0;0.544661480463188;0.544661480463188;11.0;1.0;11.0;11.0;10.0;0.0;10.0;10.0;0.909090909090909;0.0;0.909090909090909;0.909090909090909;
0.0;2.95389240858169;2.95389240858169;3.5;3.5;0.568111651164825;0.568111651164825;0.3;0.3;16.0;16.0;0.0;0.0;10.0;10.0;0.0;0.0;0.625;0.625;0.0;0.0;
1.0;1.50273122194588;1.31417234502009;1.32956056342724;1.34879583643617;0.610717465792712;0.641114670786759;0.632492442165084;0.480502680720819;16.0;5.0;10.0;5.0;10.0;5.0;9.0;4.0;0.625;1.0;0.9;0.8;
0.0;2.72723827432906;3.16033323221822;2.66852199561277;2.61934087195222;0.441665112849267;0.3;0.456095227180989;0.429195998237749;29.0;2.0;27.0;26.0;26.0;2.0;22.0;20.0;0.896551724137931;1.0;0.814814814814815;0.769230769230769;
1.0;1.93528851881783;1.01299659313462;1.93528851881783;1.97076128519026;0.739135369378643;0.3;0.739135369378643;0.734906747189068;58.0;2.0;58.0;56.0;54.0;2.0;54.0;52.0;0.931034482758621;1.0;0.931034482758621;0.928571428571429;
0.0;2.34921789370707;2.34921789370707;3.5;3.5;0.400888954376181;0.400888954376181;0.3;0.3;20.0;20.0;0.0;0.0;8.0;8.0;0.0;0.0;0.4;0.4;0.0;0.0;
1.0;2.6021488876736;2.6021488876736;3.5;3.5;0.548370155896517;0.548370155896517;0.3;0.3;33.0;33.0;0.0;0.0;30.0;30.0;0.0;0.0;0.909090909090909;0.909090909090909;0.0;0.0;
0.0;2.97384388354389;2.93359725909975;2.97384388354389;2.97646866339894;0.600743242916371;0.671034779343796;0.600743242916371;0.595826375541629;36.0;4.0;36.0;33.0;49.0;3.0;49.0;46.0;1.36111111111111;0.75;1.36111111111111;1.39393939393939;
0.0;2.83321147998366;3.5;2.83321147998366;2.83321147998366;0.458332988820617;-0.0;0.458332988820617;0.458332988820617;28.0;3.0;28.0;28.0;21.0;0.0;21.0;21.0;0.75;0.0;0.75;0.75;
0.0;2.42317249445088;3.49119994534047;2.42317249445088;2.34688481938733;0.592334021799289;0.3;0.592334021799289;0.580851762727898;33.0;2.0;33.0;32.0;15.0;1.0;15.0;14.0;0.454545454545455;0.5;0.454545454545455;0.4375;
0.0;2.84501624499692;3.17327846110354;2.84501624499692;2.81283367479039;0.622864752827636;0.663692336169031;0.622864752827636;0.617567143642772;35.0;4.0;35.0;32.0;56.0;5.0;56.0;51.0;1.6;1.25;1.6;1.59375;
0.0;3.07474720277328;2.94683710794135;3.11572573004058;3.14387383372379;0.342026417893724;0.3;0.333590939441917;0.306542482531222;35.0;2.0;27.0;26.0;19.0;2.0;14.0;12.0;0.542857142857143;1.0;0.518518518518518;0.461538461538462;
1.0;2.76708572327612;3.07538403815685;2.64602247738762;2.60286937101314;0.54981597363062;0.688246534238971;0.623741089443184;0.604832981650135;18.0;2.0;14.0;13.0;23.0;3.0;17.0;15.0;1.27777777777778;1.5;1.21428571428571;1.15384615384615;
1.0;2.43765264363428;1.66187362497774;2.32235736289483;2.45445411047824;0.545031414505872;0.848059912819075;0.531870788266155;0.548381042284539;45.0;2.0;19.0;17.0;30.0;3.0;18.0;15.0;0.666666666666667;1.5;0.947368421052632;0.882352941176471;
1.0;2.59336751250588;0.755984980035931;2.54044606311886;2.54044606311886;0.669688455459086;0.3;0.675008900429211;0.664398821414069;32.0;2.0;27.0;26.0;33.0;2.0;27.0;27.0;1.03125;1.0;1.0;1.03846153846154;
1.0;1.85249487437927;1.7230439204873;1.80919853832321;3.27382704153381;0.817513996587348;0.896898655074067;0.82143750194865;0.3;18.0;14.0;16.0;2.0;20.0;17.0;18.0;1.0;1.11111111111111;1.21428571428571;1.125;0.5;
1.0;2.77892291411358;2.93066511359149;2.77892291411358;2.7211831396892;0.544808079670406;0.0405460431263727;0.578905886024129;0.631854805337442;16.0;4.0;15.0;12.0;15.0;3.0;15.0;13.0;0.9375;0.75;1.0;1.08333333333333;
0.0;3.24670049978127;3.2548273002467;3.32856137224598;3.47602951624455;0.41650987187302;0.3;0.066825970694477;0.3;25.0;2.0;6.0;4.0;10.0;2.0;3.0;1.0;0.4;1.0;0.5;0.25;
0.0;3.05488002394377;3.24824422981822;3.05488002394377;3.04779494041915;0.59088127662267;0.656064137762012;0.59088127662267;0.577188171750943;17.0;2.0;17.0;17.0;25.0;4.0;25.0;24.0;1.47058823529412;2.0;1.47058823529412;1.41176470588235;
0.0;2.78229125666856;3.5;2.86213802914427;2.86213802914427;0.513251263021099;-0.0;0.514965263259842;0.514965263259842;98.0;2.0;74.0;73.0;92.0;0.0;76.0;76.0;0.938775510204082;0.0;1.02702702702703;1.04109589041096;
1.0;2.14047491692267;1.68640338753895;2.11123787409723;2.9609068472138;0.629013027834417;0.773801887479186;0.628493042629625;0.349592564960493;61.0;22.0;56.0;34.0;40.0;26.0;39.0;13.0;0.655737704918033;1.18181818181818;0.696428571428571;0.382352941176471;
0.0;2.56173476476902;3.5;2.63548332881384;2.63548332881384;0.667550544432609;-0.0;0.66856460954415;0.66856460954415;58.0;2.0;44.0;44.0;57.0;0.0;46.0;46.0;0.982758620689655;0.0;1.04545454545455;1.04545454545455;
1.0;1.66593706928856;2.23326186511918;1.47629961243169;1.44703343363342;0.794578619946709;0.0337838986657829;0.835336536061481;0.868643862250411;40.0;2.0;31.0;30.0;46.0;2.0;40.0;39.0;1.15;1.0;1.29032258064516;1.3;
1.0;2.10010971177083;3.27087111781444;1.83383911892315;1.11532311947751;0.619974303347251;0.3;0.0505791235293912;0.3;44.0;2.0;6.0;4.0;18.0;1.0;3.0;2.0;0.409090909090909;0.5;0.5;0.5;
0.0;2.83152572462221;2.75187687194399;2.84659999462954;2.81740065075005;0.587407269274302;0.710752363185841;0.649068091338673;0.634428215420764;34.0;4.0;15.0;14.0;39.0;6.0;17.0;16.0;1.14705882352941;1.5;1.13333333333333;1.14285714285714;
1.0;2.12734453724657;2.66167421998508;2.12734453724657;2.12734453724657;0.751470301073418;0.3;0.751470301073418;0.746509795035459;23.0;4.0;23.0;23.0;15.0;2.0;15.0;15.0;0.652173913043478;0.5;0.652173913043478;0.652173913043478;
1.0;1.58362852017794;0.298512998283109;1.454048559995;1.58244140018521;0.69669013627243;0.950367656339971;0.716402047679647;0.696762222043024;35.0;2.0;32.0;30.0;23.0;2.0;20.0;18.0;0.657142857142857;1.0;0.625;0.6;
1.0;2.55316935114538;3.5;2.55316935114538;2.55316935114538;0.636266482354096;-0.0;0.636266482354096;0.636266482354096;28.0;3.0;28.0;28.0;27.0;0.0;27.0;27.0;0.964285714285714;0.0;0.964285714285714;0.964285714285714;
0.0;2.93748753582012;3.5;2.96066449677485;2.96066449677485;0.56956526227251;-0.0;0.548422990112406;0.548422990112406;48.0;3.0;38.0;36.0;20.0;0.0;18.0;18.0;0.416666666666667;0.0;0.473684210526316;0.5;
0.0;2.92202710493937;3.5;2.89879723653555;2.89879723653555;0.635569238970153;-0.0;0.663406159273917;0.663406159273917;50.0;2.0;35.0;35.0;28.0;0.0;20.0;20.0;0.56;0.0;0.571428571428571;0.571428571428571;
0.0;2.97622862402978;3.5;3.04577472882765;3.04577472882765;0.573403768287371;-0.0;0.595495998417243;0.595495998417243;34.0;2.0;26.0;26.0;25.0;0.0;21.0;21.0;0.735294117647059;0.0;0.807692307692308;0.807692307692308;
0.0;3.19622880051744;3.5;3.19622880051744;3.19622880051744;0.0966050871287886;-0.0;0.3;0.3;22.0;3.0;18.0;18.0;1.0;0.0;1.0;1.0;0.0454545454545455;0.0;0.0555555555555556;0.0555555555555556;
1.0;1.24846478736083;2.90222307543724;2.98020624307754;3.01919782689768;0.638385565698421;0.3;0.676419205801992;0.670753242109815;18.0;2.0;4.0;2.0;14.0;1.0;3.0;2.0;0.777777777777778;0.5;0.75;1.0;
1.0;1.80423294416654;2.98168188579649;1.80423294416654;1.62308695314655;0.691169098793852;0.0405460431263727;0.691169098793852;0.758206919046699;21.0;5.0;21.0;16.0;15.0;2.0;15.0;13.0;0.714285714285714;0.4;0.714285714285714;0.8125;
0.0;2.5633170687368;2.27555033697827;2.5633170687368;2.75516155657582;0.731088234609609;0.3;0.731088234609609;0.730562921226262;8.0;2.0;8.0;6.0;5.0;2.0;5.0;3.0;0.625;1.0;0.625;0.5;
0.0;2.92665942891401;2.96171692074526;2.93253194523558;2.82413060762819;0.435839821226589;0.402217548256275;0.415793490495205;0.395334450586271;58.0;42.0;51.0;9.0;36.0;26.0;33.0;7.0;0.620689655172414;0.619047619047619;0.647058823529412;0.777777777777778;
0.0;2.89090692052155;3.5;2.3243883524068;2.3243883524068;0.523616259324568;-0.0;0.804621346657423;0.804621346657423;39.0;3.0;24.0;24.0;10.0;0.0;4.0;4.0;0.256410256410256;0.0;0.166666666666667;0.166666666666667;
0.0;2.82469094723105;2.89767815756695;3.14283108719014;3.38798401681334;0.438532041657041;0.3;0.351934230797965;0.637042490901453;25.0;2.0;4.0;2.0;16.0;2.0;4.0;2.0;0.64;1.0;1.0;1.0;
1.0;1.82076970102267;3.5;1.20453059446923;1.20453059446923;0.713806265037456;-0.0;0.88874379636036;0.88874379636036;15.0;2.0;5.0;3.0;11.0;0.0;3.0;3.0;0.733333333333333;0.0;0.6;1.0;
0.0;2.87202845678303;2.79893967767032;2.87202845678303;3.07041228580323;0.529257437226339;0.488748950505031;0.529257437226339;0.642411563005831;30.0;23.0;30.0;7.0;26.0;19.0;26.0;7.0;0.866666666666667;0.826086956521739;0.866666666666667;1.0;
0.0;2.96829558675252;2.53853864754329;2.53853864754329;3.5;0.508245291714436;0.3;0.3;-0.0;44.0;2.0;5.0;3.0;18.0;1.0;1.0;0.0;0.409090909090909;0.5;0.2;0.0;
1.0;2.16654319092677;1.45986042866063;1.99392329051942;2.09564954992109;0.52992177138221;0.91994063168393;0.549520329452803;0.501277556274909;70.0;3.0;52.0;49.0;35.0;4.0;25.0;21.0;0.5;1.33333333333333;0.480769230769231;0.428571428571429;
0.0;2.79353569739704;2.74004954702254;2.74004954702254;3.5;0.548126800009199;0.3;0.3;-0.0;33.0;2.0;4.0;2.0;15.0;2.0;2.0;0.0;0.454545454545455;1.0;0.5;0.0;
0.0;2.89236650316588;3.35158885786233;2.99999060020218;2.99999060020218;0.469238820831161;0.3;0.470474933672593;0.447648015586779;19.0;2.0;15.0;15.0;14.0;1.0;12.0;12.0;0.736842105263158;0.5;0.8;0.8;
1.0;2.21371879343141;3.5;2.21371879343141;2.21371879343141;0.619501851653131;-0.0;0.619501851653131;0.619501851653131;10.0;2.0;10.0;10.0;6.0;0.0;6.0;6.0;0.6;0.0;0.6;0.6;
0.0;2.96412976492045;2.96412976492045;2.96412976492045;3.5;0.567925659754309;0.567925659754309;0.567925659754309;0.3;31.0;31.0;31.0;0.0;24.0;24.0;24.0;0.0;0.774193548387097;0.774193548387097;0.774193548387097;0.0;
1.0;2.33797042010151;2.41195629386424;2.21197690077498;2.11198720423034;0.665784556379016;0.3;0.307600407308689;0.436111049198338;28.0;2.0;5.0;3.0;25.0;2.0;6.0;4.0;0.892857142857143;1.0;1.2;1.33333333333333;
0.0;3.05712342836142;3.06251573498631;3.05712342836142;3.03986804716177;0.527402892702727;0.480087860430174;0.527402892702727;0.667912330429359;23.0;18.0;23.0;5.0;21.0;16.0;21.0;5.0;0.91304347826087;0.888888888888889;0.91304347826087;1.0;
0.0;3.11485187827588;3.5;3.11485187827588;3.11485187827588;0.492594932717451;-0.0;0.492594932717451;0.492594932717451;31.0;2.0;31.0;29.0;11.0;0.0;11.0;11.0;0.354838709677419;0.0;0.354838709677419;0.379310344827586;
1.0;2.65881644337808;3.39585038768878;2.65881644337808;2.65881644337808;0.659325457944365;0.3;0.659325457944365;0.677866400473156;33.0;2.0;33.0;33.0;50.0;1.0;50.0;50.0;1.51515151515152;0.5;1.51515151515152;1.51515151515152;
1.0;2.52714805271681;2.09251553172409;2.51389891270009;2.51331030088644;0.664625441782596;0.846570537557606;0.759685761338556;0.749710342103029;28.0;3.0;21.0;20.0;36.0;5.0;32.0;29.0;1.28571428571429;1.66666666666667;1.52380952380952;1.45;
0.0;2.91388115318257;3.48475785443524;2.91388115318257;2.8323273387179;0.563924894000697;0.3;0.563924894000697;0.543863318791278;12.0;3.0;12.0;9.0;8.0;1.0;8.0;7.0;0.666666666666667;0.333333333333333;0.666666666666667;0.777777777777778;
0.0;2.92230593389456;3.5;3.07766825813695;3.07766825813695;0.439626697283468;-0.0;0.509685623737108;0.509685623737108;17.0;2.0;14.0;12.0;7.0;0.0;5.0;5.0;0.411764705882353;0.0;0.357142857142857;0.416666666666667;
0.0;2.72311492147118;3.5;2.80675546369245;2.80675546369245;0.461280595467409;-0.0;0.465787024009175;0.465787024009175;41.0;3.0;28.0;28.0;28.0;0.0;18.0;18.0;0.682926829268293;0.0;0.642857142857143;0.642857142857143;
0.0;2.80160195008772;3.10816547289211;3.22224429249949;3.45040193171426;0.494936406149979;0.3;0.661153355387262;0.3;20.0;2.0;4.0;2.0;16.0;2.0;3.0;1.0;0.8;1.0;0.75;0.5;
0.0;2.09692238339061;3.29636672468236;2.05927210447403;2.05927210447403;0.448292164803502;0.3;0.503517125830416;0.605245135505822;40.0;3.0;33.0;33.0;14.0;1.0;9.0;9.0;0.35;0.333333333333333;0.272727272727273;0.272727272727273;
0.0;3.05564858472304;3.5;3.05564858472304;3.05564858472304;0.366567395777346;-0.0;0.366567395777346;0.366567395777346;16.0;2.0;12.0;12.0;10.0;0.0;10.0;10.0;0.625;0.0;0.833333333333333;0.833333333333333;
0.0;2.54368563851534;3.02184570158745;2.54368563851534;2.54368563851534;0.628961876349221;0.3;0.628961876349221;0.613494398470815;16.0;3.0;16.0;16.0;12.0;1.0;12.0;12.0;0.75;0.333333333333333;0.75;0.75;
0.0;2.98342548984622;3.5;3.04477128036389;3.04477128036389;0.474053534221904;-0.0;0.43506133335101;0.43506133335101;70.0;2.0;43.0;42.0;25.0;0.0;9.0;9.0;0.357142857142857;0.0;0.209302325581395;0.214285714285714;
1.0;2.77511323640458;2.96608998900896;2.71959427302686;2.47309855704476;0.67127739430279;0.3;0.066825970694477;0.3;24.0;2.0;5.0;3.0;25.0;2.0;4.0;2.0;1.04166666666667;1.0;0.8;0.666666666666667;
0.0;3.10129612830363;3.5;3.10129612830363;3.10129612830363;0.575755610456067;-0.0;0.575755610456067;0.575755610456067;11.0;1.0;11.0;11.0;13.0;0.0;13.0;13.0;1.18181818181818;0.0;1.18181818181818;1.18181818181818;
0.0;3.13333143571402;3.5;3.3105982581428;3.3105982581428;0.6464704192971;-0.0;0.3;0.3;21.0;1.0;10.0;9.0;3.0;0.0;1.0;1.0;0.142857142857143;0.0;0.1;0.111111111111111;
1.0;1.30593516525407;3.5;0.443907098106204;0.443907098106204;0.58811695961347;-0.0;0.3;0.3;11.0;2.0;3.0;1.0;4.0;0.0;2.0;2.0;0.363636363636364;0.0;0.666666666666667;2.0;
1.0;2.59350843517583;3.5;2.46667910119517;2.46667910119517;0.611575426598152;-0.0;0.688323337737656;0.688323337737656;35.0;1.0;23.0;23.0;43.0;0.0;32.0;32.0;1.22857142857143;0.0;1.39130434782609;1.39130434782609;
1.0;1.86366154318462;3.5;2.23675513263124;2.23675513263124;0.617752946762678;-0.0;0.769945823446697;0.769945823446697;19.0;2.0;5.0;3.0;16.0;0.0;3.0;3.0;0.842105263157895;0.0;0.6;1.0;
1.0;2.56204999544025;2.47881654264826;2.53440983138209;2.44919785400472;0.638738155989446;0.780701027830237;0.666216213777528;0.749741593143433;18.0;2.0;11.0;11.0;18.0;3.0;10.0;9.0;1.0;1.5;0.909090909090909;0.818181818181818;
0.0;2.8093898756076;3.48698866938145;2.8093898756076;2.8093898756076;0.591644255518486;0.3;0.591644255518486;0.630291764946278;29.0;3.0;29.0;29.0;25.0;1.0;25.0;25.0;0.862068965517241;0.333333333333333;0.862068965517241;0.862068965517241;
1.0;1.99220380141989;1.62604580724551;1.99220380141989;2.05323013378229;0.498407639779265;0.3;0.498407639779265;0.573045725820911;20.0;3.0;20.0;17.0;14.0;2.0;14.0;12.0;0.7;0.666666666666667;0.7;0.705882352941177;
1.0;2.15061914994211;1.61224400899194;2.13700948664939;2.0733097306727;0.61992475698718;0.890595056770591;0.65775212271868;0.628894388829661;39.0;2.0;27.0;26.0;17.0;2.0;14.0;13.0;0.435897435897436;1.0;0.518518518518518;0.5;
0.0;2.79669756115904;2.74686521367726;2.74686521367726;3.5;0.518568332744991;0.523037789937671;0.523037789937671;-0.0;46.0;23.0;25.0;2.0;22.0;11.0;11.0;0.0;0.478260869565217;0.478260869565217;0.44;0.0;
0.0;3.30803424952887;3.33578149823135;3.30803424952887;3.29416062517763;0.0313586553156285;0.3;0.0313586553156285;0.0337838986657829;14.0;2.0;14.0;12.0;3.0;1.0;3.0;2.0;0.214285714285714;0.5;0.214285714285714;0.166666666666667;
1.0;2.9747576497595;0.467733672533029;2.93266273021733;3.01621964742697;0.571820683385583;0.3;0.589562569148062;0.58166924481965;96.0;2.0;63.0;61.0;88.0;2.0;61.0;59.0;0.916666666666667;1.0;0.968253968253968;0.967213114754098;
0.0;2.88679411235272;2.96137840230753;2.89053260472921;2.39461202168101;0.519696801833342;0.489204006113076;0.516034639143949;0.758404772911363;65.0;39.0;44.0;5.0;47.0;28.0;32.0;4.0;0.723076923076923;0.717948717948718;0.727272727272727;0.8;
0.0;2.80934846254847;1.20978190062591;2.80934846254847;3.07594288953557;0.547419212224317;0.3;0.547419212224317;0.611821230095107;19.0;3.0;19.0;18.0;14.0;2.0;14.0;12.0;0.736842105263158;0.666666666666667;0.736842105263158;0.666666666666667;
0.0;2.79711399982002;3.19620403106801;3.19620403106801;3.5;0.224921832915133;0.3;0.3;-0.0;16.0;2.0;5.0;3.0;8.0;2.0;2.0;0.0;0.5;1.0;0.4;0.0;
1.0;1.21901165921889;1.25020564849705;1.21901165921889;1.21901165921889;0.725914177118448;0.864798630027397;0.725914177118448;0.697087684173846;18.0;3.0;18.0;18.0;10.0;3.0;10.0;10.0;0.555555555555556;1.0;0.555555555555556;0.555555555555556;
1.0;1.68361941033504;0.308604836462417;1.68361941033504;1.68361941033504;0.787333064830128;0.3;0.787333064830128;0.777067850340397;27.0;1.0;27.0;27.0;25.0;1.0;25.0;25.0;0.925925925925926;1.0;0.925925925925926;0.925925925925926;
1.0;2.52438428615117;2.52438428615117;3.5;3.5;0.644739681510338;0.644739681510338;0.3;0.3;29.0;29.0;0.0;0.0;47.0;47.0;0.0;0.0;1.62068965517241;1.62068965517241;0.0;0.0;
0.0;2.98740766847369;2.7743179549687;2.86493368777369;3.04616515338367;0.571537926668758;0.3;0.745177550125027;0.3;37.0;2.0;5.0;3.0;22.0;2.0;3.0;1.0;0.594594594594595;1.0;0.6;0.333333333333333;
0.0;3.05214138082108;3.03764049239727;3.05214138082108;3.16621831511677;0.543813552544907;0.591017519843702;0.543813552544907;0.643169396004979;25.0;23.0;25.0;4.0;14.0;13.0;14.0;2.0;0.56;0.565217391304348;0.56;0.5;
0.0;2.65129544062868;2.61751458677006;2.61751458677006;3.5;0.560258841733848;0.591031388111009;0.591031388111009;-0.0;19.0;11.0;12.0;1.0;13.0;8.0;8.0;0.0;0.684210526315789;0.727272727272727;0.666666666666667;0.0;
1.0;2.77124201201991;0.77793338557948;2.71918006305782;2.74175269884245;0.683748389126787;0.3;0.683166498091977;0.681639429697758;101.0;2.0;79.0;77.0;216.0;2.0;174.0;172.0;2.13861386138614;1.0;2.20253164556962;2.23376623376623;
0.0;3.04843543664042;3.12934875207571;3.04843543664042;3.04139949616778;0.649850490658454;0.3;0.647770930311318;0.64519601609728;26.0;3.0;23.0;21.0;25.0;2.0;25.0;23.0;0.961538461538462;0.666666666666667;1.08695652173913;1.0952380952381;
1.0;2.78444487355878;2.78444487355878;3.5;3.5;0.603277793334271;0.603277793334271;0.3;0.3;35.0;35.0;0.0;0.0;29.0;29.0;0.0;0.0;0.828571428571429;0.828571428571429;0.0;0.0;
1.0;2.25309231780192;0.665001133373277;2.19415547941077;2.23548397524962;0.527607640415748;0.3;0.54861414762161;0.568601868223769;81.0;1.0;64.0;63.0;42.0;1.0;38.0;37.0;0.518518518518518;1.0;0.59375;0.587301587301587;
0.0;2.89671992651635;3.06015543219885;3.06293181932598;3.06293181932598;0.418871118986782;0.3;0.380745932272012;0.405045924353844;53.0;2.0;33.0;32.0;40.0;1.0;18.0;18.0;0.754716981132076;0.5;0.545454545454545;0.5625;
1.0;1.72580339252095;1.43349130073551;1.72580339252095;1.71116409089613;0.719676157872103;0.896153388512824;0.719676157872103;0.695260345549789;15.0;2.0;15.0;14.0;20.0;2.0;20.0;19.0;1.33333333333333;1.0;1.33333333333333;1.35714285714286;
1.0;2.41369058386812;2.71967079094554;2.28058769634637;1.6219630544476;0.651741709601813;0.0405460431263727;0.452967894581926;0.3;14.0;2.0;4.0;2.0;15.0;3.0;5.0;2.0;1.07142857142857;1.5;1.25;1.0;
0.0;2.59747719803981;2.74507217251499;2.74507217251499;3.5;0.657410264094755;0.3;0.3;-0.0;38.0;2.0;5.0;3.0;21.0;2.0;2.0;0.0;0.552631578947368;1.0;0.4;0.0;
